path,usable,culprit,blur_laplacian_var,exposure_hist_entropy,under_over_exposed_ratio,noise_estimate_sigma,compression_artifacts_score,motion_blur_index,skin_patch_detected,skin_area_ratio,exif_orientation
images/training/chiggers/chiggersimage484.jpg,True,,171.7633013629793,7.335421085357666,0.004306068178266287,5.9304,0.0533760575687184,0.05814571528381605,True,0.5716355121641464,1
images/training/chiggers/chiggersimage56.jpg,True,,2576.7495450370484,6.300771713256836,0.01988218165934086,16.3086,0.05111207962036133,0.003881167301902192,True,0.9438960315248975,1
images/training/chiggers/chiggersimage109.jpg,True,,834.8105916072109,7.518047332763672,0.0009339294629171491,13.343399999999999,0.07534990310668946,0.011972814406796881,True,0.7482364629905613,1
images/training/chiggers/chiggersimage9.jpg,True,,169.97929876762888,6.680603981018066,0.0400230847299099,7.412999999999999,0.04378537290236529,0.05880025080940129,True,0.8795526012020857,1
images/training/chiggers/chiggersimage273.jpg,True,,1087.8355810531618,6.873785495758057,0.0035156249068677425,4.4478,0.07002321879069011,0.009188974799972572,True,0.5298046875,1
images/training/chiggers/chiggersimage34.jpg,True,,97.59999780152135,6.96540641784668,5.967298784526065e-05,2.9652,0.04060789183074353,0.10183946198929526,True,0.8907387516410072,1
images/training/chiggers/chiggersimage487.jpg,True,,719.079133138817,6.929590225219727,0.0,14.825999999999999,0.07559404934153838,0.013903919273414873,True,0.3336107808164883,1
images/training/chiggers/chiggersimage14.jpg,False,blur_laplacian_var,30.396820678710938,7.379464149475098,0.0,2.9652,0.040521800284292184,0.32872474647565675,True,0.993359375,1
images/training/chiggers/chiggersimage91.jpg,True,,155.49258302650028,5.175200462341309,0.0,7.412999999999999,0.02637609407013538,0.06413819535952166,True,0.9982736725136916,1
images/training/chiggers/chiggersimage289.jpg,True,,58.3109534286499,6.725128173828125,0.0,4.4478,0.02690853979073319,0.17102543334636516,True,0.8949609375,1
images/training/chiggers/chigger-bites-bullous-2.jpg,False,skin_area_ratio,842.9125895844509,7.324793815612793,0.004289391916245222,13.343399999999999,0.04915482390160654,0.011860785419105707,True,0.05884219348659004,1
images/training/chiggers/chiggers_legimage110.jpg,True,,947.8567202133178,7.769473075866699,0.0007421874906867743,5.9304,0.07658475240071615,0.010550117730029233,True,0.60078125,1
images/training/chiggers/chiggersimage_8.jpg,True,,494.6559400127684,6.775643348693848,0.0,10.3782,0.05889592825197706,0.02021406320835991,True,0.6800993541977148,1
images/training/chiggers/chiggersimage21.jpg,True,,972.5397408869231,7.045874118804932,0.00021837095846422017,2.9652,0.030104853125179513,0.010273578806717691,True,0.9573184047009311,1
images/training/chiggers/chiggersimage399.jpg,True,,67.16450680373376,7.60557746887207,0.0016120686195790768,1.4826,0.039570766336777634,0.14836663979174416,True,0.6412251721530072,1
images/training/chiggers/chiggersimage107.jpg,True,,295.47667124683625,7.588719367980957,0.004418262280523777,2.9652,0.05210651135912128,0.033839577923571916,True,0.7440990327588266,1
images/training/chiggers/chiggersimage119 (2).jpg,True,,719.3814304971705,7.092072486877441,0.009024064056575298,2.9652,0.08023285211301318,0.01387605274615196,True,0.47131238859180036,1
images/training/chiggers/chiggersimage58.jpg,False,noise_estimate_sigma,1939.5583591963723,6.639552116394043,0.0,32.6172,0.07614631278842103,0.0051551991786953355,True,0.8633892790540808,1
images/training/chiggers/chiggersimage219 (2).jpg,True,,104.94470302734375,7.265401363372803,0.01894531212747097,2.9652,0.0433926731932397,0.09491605691131054,True,0.8009765625,1
images/training/bed_bugs/bed_bugsimage216.jpg,True,,355.40133212587534,7.235506534576416,0.004935716278851032,1.4826,0.05095395106895297,0.028139444484661647,True,0.5191856068144728,1
images/training/bed_bugs/bed_bugsimage48.jpg,True,,249.23895323785803,7.557587623596191,0.06095023453235626,2.9652,0.06870032291786343,0.0400974857828096,True,0.5426849814671661,1
images/training/bed_bugs/bed_bugsimage206.jpg,True,,220.80315605508918,6.718725204467773,1.975308623514138e-05,2.9652,0.03506624651890175,0.04529368052389666,True,0.8665679012345678,1
